2137,1705,6234
444,1706,449
8182,1707,8185
1406,1708,1414
2075,1709,2080
7769,1710,7775
9722,1711,1530
4953,1712,4958
9243,1713,9244
7187,1714,3091
729,1715,732
7092,1716,2997
4342,1717,8440
2550,1718,2551
23,1719,8216
118,1720,4214
8508,1721,8510
8731,1722,4636
4181,1723,8278
4214,1724,8312
4247,1725,152
6324,1726,2229
3549,1727,7652
1848,1728,5947
6229,1729,6231
6134,1730,2041
8149,1731,4054
5684,1732,5685
7831,1733,7834
9532,1734,9535
3384,1735,3386
725,1736,8917
630,1737,8823
2744,1738,6842
2777,1739,2780
6997,1740,2902
4598,1741,4601
6390,1742,2294
1621,1743,9814
3859,1744,7955
8376,1745,187
1237,1746,5334
5271,1747,9368
1109,1748,1110
5143,1749,5144
7319,1750,3225
3124,1751,3125
4982,1752,9078
9466,1753,9468
2484,1754,2485
1972,1755,1973
3958,1756,3960
8632,1757,442
8248,1758,4154
1555,1759,5651
3830,1760,3832
9817,1761,1627
5399,1762,1305
7641,1763,3548
948,1764,949
5205,1765,1109
2294,1766,6392
2261,1767,2262
6489,1768,6492
7137,1769,3052
8145,1770,4051
1332,1771,9526
1943,1772,6044
8306,1773,117
3475,1774,7573
1076,1775,1078
3285,1776,7385
9359,1777,9360
2963,1778,2965
5329,1779,1234
531,1780,8724
5234,1781,5236
3091,1782,3093
4817,1783,8914
6960,1784,6961
4404,1785,4408
407,1786,412
6576,1787,2481
2162,1788,6259
7034,1789,7045
8686,1790,494
2034,1791,2035
4115,1792,20
2067,1793,2069
9966,1794,9967
7955,1795,3862
2711,1796,6812
4912,1797,9009
2707,1798,6804
403,1799,8597
370,1800,371
2199,1801,2204
8814,1802,623
8372,1803,4279
3793,1804,3795
1361,1805,5458
7794,1806,3699
5395,1807,5396
3186,1808,3189
7443,1809,7445
2645,1810,2651
4916,1811,822
4371,1812,8468
8781,1813,4686
6386,1814,6387
1807,1815,9999
4082,1816,4084
5651,1817,1557
6394,1818,2307
3281,1819,3282
2641,1820,6738
4883,1821,789
9132,1822,941
1456,1823,5554
3599,1824,7697
8108,1825,4013
5581,1826,5582
5709,1827,1614
3054,1828,7151
7026,1829,2937
849,1830,852
622,1831,8814
9557,1832,5464
7344,1833,7349
494,1834,4590
4396,1835,300
3826,1836,3830
1518,1837,5615
1039,1838,9233
3632,1839,3634
5420,1840,5421
9970,1841,1779
7567,1842,3474
5387,1843,1291
6989,1844,6990
7183,1845,3090
8946,1846,8947
6766,1847,2672
8525,1848,4429
1646,1849,9840
5870,1850,9966
8079,1851,3985
5808,1852,9906
7790,1853,7791
5742,1854,1646
911,1855,5010
5201,1856,9300
5589,1857,9692
9714,1858,1524
977,1859,982
6733,1860,2637
1708,1861,9901
1580,1862,9773
4045,1863,4046
8335,1864,144
1547,1865,9739
6093,1866,1997
5391,1867,9489
3764,1868,3772
9809,1869,5715
6006,1870,1919
9107,1871,9111
2637,1872,6734
7150,1873,3054
9264,1874,1073
7216,1875,3122
4590,1876,4591
4623,1877,4625
4111,1878,8209
8752,1879,561
6415,1880,6416
1997,1881,2000
1803,1882,5900
8232,1883,41
7596,1884,7601
4652,1885,8752
3116,1886,3119
4875,1887,782
9223,1888,1032
8967,1889,4872
300,1890,302
4169,1891,8266
4297,1892,4298
6568,1893,2473
4140,1894,46
3595,1895,7692
5672,1896,1577
1006,1897,5107
1130,1898,1131
713,1899,4809
9574,1900,1383
9318,1901,5223
2827,1902,2828
2926,1903,7026
5131,1904,1039
6667,1905,6670
2443,1906,2444
106,1907,107
4074,1908,8173
6411,1909,2316
1898,1910,5996
7633,1911,7641
1452,1912,1456
7724,1913,3631
4970,1914,9066
6481,1915,6489
2728,1916,6825
6956,1917,6959
4747,1918,652
2600,1919,2601
234,1920,8428
8740,1921,548
6345,1922,2249
1704,1923,5801
6283,1924,6285
8203,1925,12
5932,1926,5935
3434,1927,7532
1291,1928,5391
9508,1929,9509
3566,1930,3572
5098,1931,9195
969,1932,971
6964,1933,2878
7373,1934,3280
296,1935,8489
9285,1936,5191
7051,1937,2956
2249,1938,6346
6828,1939,6830
8872,1940,8877
4268,1941,4271
2088,1942,6184
5928,1943,5932
8228,1944,4133
1320,1945,9514
5701,1946,5702
3112,1947,7211
5445,1948,1350
4933,1949,9030
4429,1950,342
4644,1951,8740
263,1952,4360
4549,1953,8646
2022,1954,2023
8038,1955,3944
8071,1956,8074
5379,1957,9475
3207,1958,3208
7559,1959,7562
837,1960,4933
5028,1961,9125
6861,1962,2774
647,1963,4745
6952,1964,6956
7332,1965,3236
2662,1966,6758
4772,1967,677
6597,1968,6598
6758,1969,6760
428,1970,435
6184,1971,2090
8550,1972,359
1477,1973,9670
7976,1974,7979
7877,1975,3781
7815,1976,7817
5350,1977,9446
9739,1978,5646
9768,1979,5672
9999,1980,5910
3236,1981,7333
5255,1982,1160
9066,1983,9068
4999,1984,904
9384,1985,1192
4809,1986,716
8810,1987,4716
3814,1988,7912
3624,1989,7724
1283,1990,5379
1192,1991,9389
5544,1992,1451
548,1993,549
9417,1994,1227
2352,1995,2364
292,1996,293
6663,1997,2568
4425,1998,8525
